HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Route,SocialLevel,GroupNumber
2,0,0,3,0,4,4,4,0,0,5,259,1,7,4,8585
1,1,1,0,0,0,0,0,0,0,3,109,0,5,0,714
1,0,0,1,0,0,0,4,3,0,1,225,1,4,0,1180
1,0,0,0,0,0,0,0,0,0,3,230,1,4,0,1500
0,0,0,1,0,0,4,4,4,4,6,23,1,1,4,600
2,1,0,2,0,0,0,0,0,0,1,686,1,7,0,3644
1,0,0,1,0,0,0,4,0,0,3,1013,1,4,0,6250
0,0,2,1,0,1,4,4,4,4,6,135,0,3,4,4262
2,0,0,1,0,4,0,4,4,0,1,1140,1,7,4,5981
1,0,0,1,0,0,4,2,0,4,1,1525,0,4,0,7370
0,1,0,2,0,0,0,0,0,0,0,233,0,1,0,6991
1,1,0,0,0,0,0,0,0,0,3,602,0,4,0,3715
0,1,0,1,0,0,0,0,0,0,0,202,1,1,0,5254
1,1,2,1,0,0,0,0,0,0,3,595,1,6,0,3665
2,1,0,0,0,0,0,0,0,0,1,115,1,7,0,647
2,0,0,2,0,0,0,0,0,0,4,542,0,7,0,8465
1,1,1,2,0,0,0,0,0,0,3,318,1,5,0,2011
0,1,0,1,0,0,0,0,0,0,6,215,0,1,0,6747
1,0,0,1,0,0,3,4,0,0,1,267,1,4,0,1375
2,0,0,3,0,4,1,4,0,0,1,1466,0,7,0,7085
2,0,2,1,0,4,0,0,4,0,1,572,0,9,0,2756
1,0,0,2,0,4,4,0,4,4,4,473,1,4,4,7082
1,0,0,1,0,0,4,4,0,4,4,396,1,4,4,6029
1,1,0,1,0,0,0,0,0,0,3,874,0,4,0,5434
2,0,0,1,1,4,4,4,0,4,1,334,0,7,4,1687
0,0,2,1,1,0,4,0,4,4,2,24,0,3,4,2835
2,0,0,2,0,4,0,4,3,0,1,459,0,7,0,2270
2,0,0,1,0,4,0,0,4,0,1,1205,1,7,0,6282
0,1,0,1,0,0,0,0,0,0,0,152,1,1,0,3994
0,1,2,2,0,0,0,0,0,0,0,260,0,3,0,7972
1,0,0,1,0,4,4,0,4,4,3,1441,0,4,4,8900
1,0,0,1,0,3,4,4,0,0,3,1399,0,4,0,8612
1,0,0,1,0,0,0,0,0,4,1,580,0,4,0,2797
1,1,0,3,0,0,0,0,0,0,3,1150,0,4,0,7144
1,1,2,0,0,0,0,0,0,0,3,659,1,6,0,4001
1,1,0,1,0,0,0,0,0,0,3,634,1,4,0,3890
0,1,2,2,0,0,0,0,0,0,6,137,1,3,0,3850
1,0,0,3,0,4,0,2,2,0,3,879,1,4,0,5476
1,0,0,1,0,1,1,0,4,4,1,1788,0,4,1,8684
0,1,0,2,0,0,0,0,0,0,6,24,1,1,0,619
2,1,0,2,0,0,0,0,0,0,4,220,0,7,0,3702
1,0,0,0,0,4,4,4,0,4,3,427,1,4,4,8623
1,1,1,4,0,0,0,0,0,0,3,1231,1,5,0,7598
1,0,2,0,0,0,0,0,0,0,3,571,0,6,0,3476
1,0,0,1,0,0,0,4,0,4,1,1418,1,4,0,7399
2,0,2,1,0,4,0,0,0,0,1,1625,1,9,0,8451
1,0,0,0,0,0,2,4,3,4,1,782,1,4,4,4159
2,0,0,1,0,4,1,4,0,0,1,642,1,7,0,3389
1,0,0,1,0,0,4,4,4,4,1,427,0,4,4,3751
1,1,0,1,0,0,0,0,0,0,3,511,0,4,0,3123
0,0,0,2,0,0,4,4,4,4,6,175,1,1,4,4628
1,1,0,1,0,0,0,0,0,0,3,650,0,4,0,3968
1,1,0,2,0,0,0,0,0,0,3,1177,1,4,0,7230
1,0,1,1,0,4,4,0,4,0,1,1318,0,5,4,6369
1,0,0,3,0,3,4,0,4,4,4,460,0,4,4,7179
0,0,0,2,0,0,4,4,4,4,6,18,0,1,4,539
0,1,2,3,0,0,0,0,0,0,2,11,1,3,0,1004
1,0,1,1,0,0,0,0,4,4,3,1434,1,5,0,8890
1,1,0,2,0,0,0,0,0,0,3,884,1,4,0,5499
1,0,0,1,0,0,4,4,0,4,4,566,0,4,4,8845
1,0,0,1,0,4,0,4,4,4,3,698,0,4,4,4256
0,0,2,2,0,0,4,0,4,4,4,417,0,3,4,6557
0,1,0,1,0,0,0,0,0,0,6,70,0,1,0,2067
2,1,0,0,0,0,0,0,0,0,1,1878,0,7,0,9186
0,1,2,3,0,0,0,0,0,0,6,201,0,3,0,6490
0,0,0,1,0,0,4,4,4,4,6,125,1,1,4,3353
1,0,1,2,0,0,4,0,4,4,1,1284,0,5,4,6220
1,0,0,1,0,4,0,4,0,0,1,1621,1,4,0,8430
1,0,1,2,0,0,0,4,4,1,3,895,0,5,0,5586
1,1,1,0,0,0,0,0,0,0,3,1465,1,5,0,9094
1,0,0,0,0,0,0,0,0,0,3,657,0,4,0,4005
2,0,0,1,0,4,0,4,0,4,1,427,1,7,4,2168
0,0,0,3,0,0,4,0,4,4,1,427,1,1,4,2559
1,1,0,0,0,0,0,0,0,0,3,1433,1,4,0,8886
0,0,0,2,0,0,4,4,4,4,0,260,0,1,4,7972
1,0,0,1,0,0,0,4,0,4,1,1409,1,4,0,7323
1,0,2,1,0,0,4,0,4,4,1,182,1,6,4,984
1,0,0,1,0,0,4,4,4,0,1,1177,1,4,4,6150
1,0,2,1,0,4,0,0,0,4,3,767,0,6,0,4725
1,1,0,0,0,0,0,0,0,0,3,1023,0,4,0,6344
1,0,0,1,0,1,4,4,0,0,3,10,1,4,0,67
1,0,0,2,0,4,4,4,0,0,3,393,1,4,4,2424
1,1,0,1,0,0,0,0,0,0,3,1508,0,4,0,9274
1,0,2,1,0,4,4,0,4,0,1,986,1,6,4,5146
1,1,0,0,0,0,0,0,0,0,3,29,0,4,0,192
1,0,0,0,0,0,4,0,4,0,1,195,0,4,0,941
0,1,0,1,0,0,0,0,0,0,6,285,0,1,0,8673
0,0,2,2,0,0,4,0,4,0,2,47,0,3,0,5138
2,1,0,3,0,0,0,0,0,0,1,1747,0,7,0,8508
1,1,0,2,0,0,0,0,0,0,3,630,1,4,0,3868
0,1,0,2,0,0,0,0,0,0,2,85,0,1,0,8032
1,0,0,1,0,4,0,4,4,4,1,1153,1,4,4,6061
0,0,0,2,0,0,4,0,4,4,0,181,1,1,4,4581
2,0,0,2,0,4,0,4,4,4,1,270,1,7,4,1393
1,0,0,0,0,0,0,0,0,0,3,188,1,4,0,1221
1,1,2,2,0,0,0,0,0,0,3,1159,1,6,0,7069
1,0,0,1,0,0,0,4,0,4,1,1712,0,4,0,8319
2,0,0,1,0,4,0,4,0,0,5,192,0,7,0,6095
1,0,0,2,0,0,0,4,0,0,3,1372,0,4,0,8405
1,1,0,2,0,0,0,0,0,0,3,173,1,4,0,1115
1,1,1,1,0,0,0,0,0,0,3,281,1,5,0,1783
0,1,0,2,0,0,0,0,0,0,2,27,1,1,0,2215
1,0,1,3,0,0,2,4,4,4,3,841,0,5,4,5206
2,0,0,2,0,0,0,1,4,4,5,143,0,7,0,4203
0,1,0,2,0,0,0,0,0,0,5,288,0,1,0,9034
0,1,2,1,0,0,0,0,0,0,6,227,1,3,0,6094
1,1,1,1,0,0,0,0,0,0,3,1319,1,5,0,8186
1,0,0,1,0,4,0,0,0,4,1,261,0,4,0,1293
1,0,2,0,0,0,0,0,4,4,1,1858,0,6,0,9081
1,0,1,3,0,0,0,4,4,0,1,1627,0,5,0,7841
1,0,0,2,0,4,0,4,3,4,1,1761,1,4,4,9106
1,0,0,1,0,4,4,4,0,2,1,404,0,4,4,2038
1,0,0,0,0,0,0,0,0,0,3,525,1,4,0,3301
1,1,2,1,0,0,0,0,0,0,3,802,1,6,0,4920
1,1,0,1,0,0,0,0,0,0,3,1496,0,4,0,9220
1,0,0,1,0,4,4,0,0,4,1,56,0,4,4,261
1,1,0,1,0,0,0,0,0,0,3,1431,1,4,0,8869
0,0,2,0,0,4,4,2,2,0,2,60,1,3,2,4944
1,0,0,1,0,0,4,4,4,4,3,1270,0,4,4,7879
1,1,0,0,0,0,0,0,0,0,3,1131,1,4,0,6937
2,1,2,0,0,0,0,0,0,0,1,981,0,9,0,4822
2,0,0,2,0,4,0,4,0,0,1,273,1,7,0,1419
0,0,2,2,0,4,4,4,4,4,6,86,1,3,4,2404
2,0,0,1,0,4,4,2,0,0,4,343,0,7,0,5454
0,0,2,1,0,4,0,0,4,4,6,263,0,3,4,8076
0,1,0,2,0,0,0,0,0,0,6,298,0,1,0,8959
2,1,0,2,0,0,0,0,0,0,1,1019,1,7,0,5304
1,0,2,1,0,0,1,0,0,4,1,4,0,6,0,15
0,1,2,1,0,0,0,0,0,0,0,333,1,3,0,8524
0,0,2,2,0,0,4,0,4,4,0,216,0,3,4,6372
1,0,0,1,0,0,4,0,1,2,1,1318,1,4,0,6892
1,0,1,1,0,4,0,4,0,4,3,872,0,5,4,5414
2,0,0,3,0,4,4,4,4,1,5,149,1,7,4,4748
1,0,0,1,0,4,0,0,0,4,1,998,1,4,0,5207
2,1,0,2,0,0,0,0,0,0,1,883,1,7,0,4696
1,0,0,3,0,4,4,4,4,4,1,83,1,4,4,456
2,0,0,1,0,4,0,2,4,0,1,1775,0,7,0,8643
1,0,2,2,0,4,4,4,3,0,4,56,0,6,4,975
2,0,0,2,0,4,4,4,4,0,4,347,0,7,4,5530
1,0,0,1,0,0,4,4,0,4,1,916,0,4,4,4456
0,0,0,1,0,0,4,4,4,0,6,308,0,1,4,9197
1,0,0,2,0,0,0,4,1,1,1,101,0,4,0,466
1,1,2,1,0,0,0,0,0,0,3,82,0,6,0,531
0,0,2,1,1,0,4,0,4,4,2,40,0,3,4,4466
1,1,0,1,0,0,0,0,0,0,3,992,1,4,0,6099
0,0,0,0,0,0,0,0,0,0,0,123,1,1,0,3318
0,1,2,1,0,0,0,0,0,0,6,220,1,3,0,5842
1,1,0,2,0,0,0,0,0,0,4,82,0,4,0,1304
1,0,0,3,0,0,4,0,1,4,3,1178,0,4,0,7342
1,1,2,0,0,0,0,0,0,0,3,1389,1,6,0,8615
2,1,0,1,0,0,0,0,0,0,5,247,1,7,0,8344
0,1,0,0,0,0,0,0,0,0,6,247,0,1,0,7643
1,0,1,2,0,4,2,4,4,0,3,970,1,5,4,5945
1,1,1,2,0,0,0,0,0,0,3,1306,0,5,0,8086
0,1,0,1,1,0,0,0,0,0,6,233,0,1,0,7188
2,1,0,2,0,0,0,0,0,0,1,1421,0,7,0,6832
1,1,0,1,0,0,0,0,0,0,3,865,0,4,0,5355
1,0,0,1,0,0,4,0,4,0,1,1209,1,4,0,6325
1,1,0,2,0,0,0,0,0,0,3,586,1,4,0,3626
2,0,0,3,0,4,0,4,4,0,1,564,0,7,4,2724
1,0,0,1,0,4,0,0,0,4,1,275,0,4,0,1378
1,1,0,1,0,0,0,0,0,0,3,478,0,4,0,2943
1,0,0,2,0,0,0,0,0,0,5,427,0,4,0,5048
0,0,2,1,0,4,4,0,3,4,6,253,0,3,4,7775
1,0,0,2,0,4,0,4,0,4,1,1685,1,4,4,8703
1,1,2,1,0,0,0,0,0,0,3,1194,1,6,0,7360
0,1,2,0,0,0,0,0,0,0,6,249,1,3,0,6734
1,1,0,1,0,0,0,0,0,0,3,1036,1,4,0,6390
1,1,2,0,0,0,0,0,0,0,3,636,0,6,0,3903
0,1,0,0,0,0,0,0,0,0,6,137,1,1,0,3850
1,0,0,0,0,0,4,0,0,3,1,1344,1,4,0,7050
0,0,2,2,0,0,4,0,0,4,0,222,0,3,0,6665
1,0,2,0,0,0,0,0,0,0,3,316,0,6,0,1962
0,1,0,2,0,0,0,0,0,0,0,258,1,1,0,6779
2,1,0,2,0,0,0,0,0,0,1,97,0,7,0,431
2,0,2,1,0,4,4,0,0,4,1,790,1,9,4,4223
1,0,0,1,0,0,0,4,0,4,1,1671,0,4,0,8089
2,0,0,3,0,4,0,4,0,0,1,1292,1,7,0,6757
0,1,0,1,0,0,0,0,0,0,6,91,0,1,0,2589
1,0,0,1,0,0,1,4,0,4,1,1347,0,4,0,6503
2,0,0,2,1,0,0,4,0,0,4,252,1,7,0,3786
0,0,0,0,0,0,0,0,0,0,0,247,0,1,0,7565
0,0,0,2,1,0,4,0,4,4,2,94,1,1,4,7748
2,0,1,2,0,4,0,0,4,1,5,19,1,8,0,549
1,0,0,0,0,4,0,2,0,4,1,528,1,4,0,2743
1,0,2,2,0,0,4,0,4,1,1,1201,0,6,0,5783
0,1,2,1,0,0,0,0,0,0,6,237,1,3,0,6331
0,0,2,1,0,0,4,0,4,4,5,111,0,3,4,3490
1,0,2,1,0,0,4,0,4,0,1,1507,0,6,0,7276
1,0,2,2,0,0,4,0,4,4,1,68,1,6,4,361
1,1,2,3,0,0,0,0,0,0,3,1306,1,6,0,8106
1,0,0,1,0,0,2,0,0,0,3,44,1,4,0,320
1,1,0,1,0,0,0,0,0,0,3,150,1,4,0,984
2,0,0,1,0,4,0,4,4,0,1,958,1,7,4,5039
0,0,0,1,1,0,4,0,4,4,6,76,0,1,4,2257
1,0,0,0,0,0,0,0,0,0,3,26,0,4,0,179
1,0,2,0,0,4,0,0,0,4,3,785,0,6,0,4870
0,1,0,3,0,0,0,0,0,0,5,71,0,1,0,2365
1,1,0,3,0,0,0,0,0,0,3,304,1,4,0,1925
1,1,1,1,0,0,0,0,0,0,3,1377,1,5,0,8570
1,1,0,3,0,0,0,0,0,0,3,969,0,4,0,6001
1,1,0,0,0,0,0,0,0,0,3,1242,1,4,0,7650
0,0,0,1,1,4,4,4,4,0,6,155,1,1,4,4336
1,0,2,1,0,0,0,0,4,4,1,1163,1,6,0,6098
0,1,2,2,0,0,0,0,0,0,2,24,1,3,0,1973
2,1,0,0,0,0,0,0,0,0,1,96,0,7,0,425
1,0,0,1,0,4,4,4,0,0,1,1462,0,4,4,7048
1,0,0,1,0,0,0,0,0,0,0,253,1,4,0,6561
1,1,2,0,0,0,0,0,0,0,3,450,1,6,0,2822
2,0,0,1,0,4,1,4,0,0,1,1663,0,7,0,8053
2,1,1,4,0,0,0,0,0,0,4,183,1,8,0,2664
1,0,0,1,0,0,4,4,0,0,1,165,1,4,0,874
1,0,0,0,0,0,0,0,0,0,3,987,0,4,0,6082
2,0,0,1,0,4,0,4,0,0,5,176,1,7,0,5814
1,0,2,0,0,0,0,0,0,0,3,266,0,6,0,1651
2,0,0,1,0,4,0,4,4,0,5,70,1,7,4,2092
1,0,0,2,0,0,4,0,4,0,3,810,1,4,0,4958
1,0,2,1,0,0,0,4,2,0,1,1245,1,6,0,6522
0,0,0,0,0,0,0,0,0,0,0,270,0,1,0,8144
0,1,0,3,0,0,0,0,0,0,0,214,1,1,0,5610
1,0,2,1,0,2,4,4,4,0,1,1710,0,6,4,8317
1,1,2,3,0,0,0,0,0,0,4,0,1,6,0,20
1,0,2,1,0,4,4,1,4,0,1,516,1,6,4,2668
1,0,0,2,0,4,0,2,0,4,3,291,1,4,0,1848
1,0,0,1,0,0,2,4,4,0,3,608,0,4,0,3745
1,0,0,1,0,4,4,4,0,0,3,702,1,4,4,4294
1,0,0,0,0,0,0,0,0,0,4,427,0,4,0,1006
1,0,0,1,0,0,0,4,0,4,3,539,0,4,0,3309
0,0,2,1,0,0,4,0,4,4,6,123,0,3,4,3699
0,0,0,3,0,0,0,4,4,1,5,288,0,1,0,9034
1,1,1,1,0,0,0,0,0,0,3,1315,1,5,0,8167
0,0,2,3,1,0,4,0,4,4,0,51,1,3,4,1203
1,0,0,3,0,0,0,0,0,0,3,981,1,4,0,6030
0,0,0,1,0,0,4,4,4,4,6,158,1,1,4,4371
0,0,2,2,0,4,4,0,4,4,0,126,0,3,4,4020
2,0,0,1,1,4,0,4,4,0,4,376,1,7,4,5846
1,0,0,2,0,1,4,3,4,4,4,41,0,4,4,685
1,0,0,2,0,4,4,4,0,4,1,945,1,4,4,4977
0,1,0,1,0,0,0,0,0,0,5,87,1,1,0,2553
1,0,1,1,0,4,0,0,4,4,1,76,0,5,4,343
1,1,1,1,0,0,0,0,0,0,3,36,1,5,0,232
2,0,0,1,0,4,3,4,0,0,4,387,1,7,0,5946
1,0,0,2,0,4,4,0,0,0,1,98,0,4,0,442
0,0,0,2,0,0,4,0,4,4,6,125,1,1,4,3353
1,0,0,0,0,0,0,0,0,0,3,1364,0,4,0,8366
0,1,0,1,0,0,0,0,0,0,0,296,1,1,0,7713
1,0,0,2,0,0,4,0,0,0,1,672,1,4,0,3546
1,0,0,2,0,4,0,0,0,4,4,425,0,4,0,6673
2,0,0,1,0,4,4,4,4,0,1,429,1,7,4,2183
1,0,2,0,0,0,0,0,0,0,3,137,0,6,0,944
1,0,0,1,0,4,0,0,0,4,4,554,0,4,0,8635
1,1,0,0,0,0,0,0,0,0,3,183,1,4,0,1186
1,0,2,1,0,4,0,1,4,4,1,1228,1,6,4,6437
1,1,0,2,0,0,0,0,0,0,3,856,0,4,0,5297
1,0,0,3,0,2,0,0,0,4,3,333,0,4,0,2059
1,0,0,1,0,4,4,0,0,4,1,1789,1,4,4,9235
0,1,0,1,0,0,0,0,0,0,0,224,0,1,0,6706
1,1,1,1,0,0,0,0,0,0,3,1132,0,5,0,7016
0,0,2,1,0,0,4,0,4,4,0,18,0,3,4,417
0,1,2,1,0,0,0,0,0,0,6,48,1,3,0,1223
2,1,2,2,0,0,0,0,0,0,1,1430,0,9,0,6882
2,1,0,2,0,0,0,0,0,0,1,98,1,7,0,549
0,1,2,1,0,0,0,0,0,0,0,43,0,3,0,1154
0,1,0,1,0,0,0,0,0,0,0,288,1,1,0,7584
2,0,0,1,0,0,0,0,0,0,4,44,0,7,0,719
0,1,2,2,0,0,0,0,0,0,0,250,0,3,0,7621
1,0,0,1,0,1,4,4,0,4,1,1619,1,4,4,8421
0,1,2,1,0,0,0,0,0,0,0,161,1,3,0,4177
2,0,0,2,0,4,0,4,1,4,5,223,0,7,4,7051
2,1,0,1,0,0,0,0,0,0,1,1531,1,7,0,8012
0,0,2,2,0,0,4,0,4,4,6,156,1,3,4,4338
2,1,2,2,0,0,0,0,0,0,1,1050,1,9,0,5484
1,1,1,0,0,0,0,0,0,0,3,1498,0,5,0,9227
1,1,0,0,0,0,0,0,0,0,3,1044,0,4,0,6452
1,1,0,1,0,0,0,0,0,0,3,1244,1,4,0,7656
2,1,0,2,0,0,0,0,0,0,1,109,1,7,0,583
1,1,0,1,0,0,0,0,0,0,3,1453,0,4,0,8956
0,0,0,3,0,0,4,4,4,3,2,79,1,1,4,6488
0,0,2,1,0,0,4,0,4,4,6,25,1,3,4,642
0,1,0,3,0,0,0,0,0,0,0,313,1,1,0,7988
0,0,0,1,0,0,4,0,3,4,0,238,1,1,0,6200
1,0,1,1,0,4,0,4,4,0,1,1569,1,5,4,8212
2,0,0,1,0,4,0,4,1,0,1,1734,1,7,0,8964
1,0,0,1,0,4,1,4,0,0,3,778,1,4,0,4775
1,1,2,0,0,0,0,0,0,0,3,82,0,6,0,531
2,0,0,1,0,4,0,4,4,4,5,221,0,7,4,7044
0,1,2,1,0,0,0,0,0,0,0,94,0,3,0,2995
1,0,0,1,0,0,4,0,0,0,4,499,1,4,0,7507
0,1,2,1,0,0,0,0,0,0,2,21,0,3,0,2628
0,0,0,1,0,0,4,0,4,4,4,203,0,1,4,3312
2,1,0,2,0,0,0,0,0,0,1,796,1,7,0,4259
1,0,0,1,0,4,4,4,4,4,4,377,0,4,4,5928
0,1,2,1,0,0,0,0,0,0,0,297,0,3,0,9069
2,0,0,2,0,4,3,4,4,0,1,1139,1,7,4,5973
1,1,0,2,0,0,0,0,0,0,3,736,0,4,0,4492
1,0,0,1,0,4,0,0,4,0,1,1857,0,4,0,9080
1,1,0,2,0,0,0,0,0,0,3,648,1,4,0,3955
1,1,0,1,0,0,0,0,0,0,3,427,1,4,0,2599
2,1,0,1,0,0,0,0,0,0,1,1440,1,7,0,7536
0,1,0,1,0,0,0,0,0,0,4,95,1,1,0,1316
2,0,0,1,0,4,4,4,3,2,1,1328,1,7,4,6963
0,0,2,3,0,4,4,0,0,4,0,230,1,3,4,5977
1,0,1,1,0,4,4,4,1,1,1,282,1,5,4,1463
1,0,0,1,0,0,4,4,4,0,1,1832,0,4,4,8892
2,0,0,2,0,4,0,0,4,4,5,205,1,7,4,6748
1,0,2,2,0,4,4,1,4,0,3,600,1,6,4,3674
0,1,2,3,0,0,0,0,0,0,2,3,0,3,0,298
1,0,0,1,0,0,4,0,4,4,4,98,0,4,4,1578
0,1,0,1,0,0,0,0,0,0,0,110,0,1,0,3474
0,0,0,1,0,4,4,0,4,4,0,19,0,1,4,423
1,0,0,0,0,0,0,0,0,0,3,439,0,4,0,2720
2,1,0,0,0,0,0,0,0,0,1,317,1,7,0,1669
2,0,0,1,0,4,0,0,4,4,5,196,0,7,4,6273
1,0,2,1,0,4,0,4,4,0,1,1389,1,6,4,7214
1,0,0,0,0,1,1,4,4,0,1,289,1,4,1,1507
1,0,0,1,0,0,0,4,4,4,1,180,0,4,4,873
2,1,0,3,0,0,0,0,0,0,4,140,1,7,0,1884
0,0,0,1,0,4,4,4,4,4,6,153,0,1,4,4853
2,0,0,1,0,4,0,4,0,0,4,381,0,7,0,5984
1,1,0,2,0,0,0,0,0,0,0,427,0,4,0,4134
1,0,0,0,0,0,4,0,4,4,1,629,0,4,4,3013
2,1,0,3,0,0,0,0,0,0,1,163,0,7,0,782
1,1,0,0,0,0,0,0,0,0,3,13,1,4,0,81
0,1,0,1,0,0,0,0,0,0,6,135,0,1,0,4262
2,0,2,1,0,4,4,4,0,0,1,1215,1,9,4,6367
1,1,0,3,0,0,0,0,0,0,3,66,0,4,0,387
0,1,0,2,1,0,0,0,0,0,6,110,1,1,0,2866
1,0,2,1,0,0,0,0,4,0,1,536,1,6,0,2796
0,0,0,1,0,0,3,0,4,4,0,171,0,1,0,5111
1,1,0,1,0,0,0,0,0,0,3,1436,0,4,0,8874
1,0,0,1,0,0,0,0,0,4,1,371,0,4,0,1866
1,0,0,1,0,4,4,4,0,4,1,1348,0,4,4,6511
2,0,0,3,0,4,0,4,4,3,1,856,0,7,4,4172
2,0,0,1,0,4,0,4,0,1,4,80,0,7,0,1269
1,0,0,1,0,0,0,4,0,0,1,777,0,4,0,3772
1,0,0,1,0,0,4,0,0,4,3,837,1,4,0,5127
1,0,0,2,0,0,0,0,0,0,3,1254,0,4,0,7805
1,0,0,1,0,4,4,0,4,0,1,1691,1,4,4,8732
2,1,0,1,0,0,0,0,0,0,4,506,1,7,0,7719
1,0,1,3,0,4,4,4,0,4,3,1365,1,5,4,8511
1,0,0,1,0,0,4,4,4,3,4,28,0,4,4,465
2,0,0,2,0,4,0,4,4,0,1,1104,0,7,4,5380
1,1,0,0,0,0,0,0,0,0,3,426,0,4,0,2625
1,0,0,0,0,0,0,4,0,0,1,1490,0,4,0,7191
1,1,0,2,0,0,0,0,0,0,3,791,0,4,0,4902
1,1,0,1,0,0,0,0,0,0,3,1015,0,4,0,6302
1,1,0,1,0,0,0,0,0,0,3,974,1,4,0,5990
1,0,1,0,0,0,0,4,4,0,1,1300,1,5,0,6782
1,0,0,1,0,4,4,4,0,0,3,249,0,4,4,1572
0,1,2,1,0,0,0,0,0,0,2,46,1,3,0,4042
0,1,0,1,0,0,0,0,0,0,6,307,1,1,0,8203
1,0,0,2,0,4,4,3,4,0,4,303,1,4,4,4664
1,0,0,1,0,0,4,4,4,0,4,139,0,4,4,2357
0,0,0,2,0,0,0,0,0,0,0,7,1,1,0,290
0,1,0,2,0,0,0,0,0,0,0,161,1,1,0,4177
1,1,0,2,0,0,0,0,0,0,3,453,0,4,0,2809
2,1,0,1,0,0,0,0,0,0,4,13,1,7,0,221
1,1,1,0,0,0,0,0,0,0,3,1498,0,5,0,9227
1,0,0,0,0,0,0,0,0,0,4,82,0,4,0,1304
1,1,1,2,0,0,0,0,0,0,3,800,0,5,0,4950
1,0,0,4,0,0,4,0,1,0,1,271,0,4,0,1347
0,0,0,1,0,1,4,4,4,4,5,181,1,1,4,5959
2,0,0,1,0,4,0,4,4,0,5,229,0,7,4,7310
0,0,2,2,0,4,4,0,4,4,0,121,0,3,4,3796
2,0,0,2,0,4,0,4,0,1,6,427,0,7,0,1709
1,0,0,2,0,0,4,0,4,4,4,116,0,4,4,1915
0,1,2,3,0,0,0,0,0,0,6,198,1,3,0,5112
2,0,0,3,0,4,0,4,4,4,1,1255,1,7,4,6565
2,0,0,1,0,4,0,4,3,0,5,101,0,7,0,3174
1,0,2,1,0,4,3,3,4,0,1,1582,1,6,3,8260
0,1,2,2,0,0,0,0,0,0,0,320,1,3,0,8190
1,0,0,1,0,0,0,4,4,0,3,1259,1,4,0,7771
0,1,2,3,0,0,0,0,0,0,2,82,1,3,0,6729
1,0,0,2,0,0,1,4,0,4,3,242,1,4,0,1560
2,0,2,1,0,4,4,0,4,0,5,1,0,9,4,35
1,0,0,0,0,4,4,0,4,4,1,194,1,4,4,1031
2,0,0,1,0,4,4,4,4,0,1,1472,1,7,4,7724
0,1,2,2,1,0,0,0,0,0,2,67,0,3,0,6708
1,0,0,1,0,4,4,0,0,0,1,1424,0,4,0,6850
1,1,0,1,0,0,0,0,0,0,3,1396,0,4,0,8602
1,1,2,0,0,0,0,0,0,0,3,1227,1,6,0,7567
1,0,1,2,0,4,0,4,4,4,1,427,1,5,4,8437
0,1,2,1,0,0,0,0,0,0,0,291,0,3,0,8989
0,1,2,0,0,0,0,0,0,0,0,203,0,3,0,5957
2,1,0,1,0,0,0,0,0,0,1,1357,1,7,0,7106
2,0,0,2,0,4,0,4,0,4,4,7,1,7,4,127
1,0,1,1,0,0,0,4,1,0,3,1032,0,5,0,6402
0,0,0,3,0,0,4,1,4,4,6,181,1,1,4,4679
1,0,0,1,0,0,0,0,0,0,3,1450,0,4,0,8923
0,1,2,1,0,0,0,0,0,0,0,144,1,3,0,3681
1,0,0,2,0,4,4,4,0,0,3,1074,1,4,4,6595
1,0,2,1,0,4,4,4,4,4,1,1632,1,6,4,8474
0,0,2,1,0,0,4,0,4,4,0,39,1,3,4,926
1,1,2,1,0,0,0,0,0,0,3,135,1,6,0,903
2,1,0,4,0,0,0,0,0,0,1,372,0,7,0,1868
0,0,2,1,0,0,4,0,4,4,5,288,0,3,4,9034
1,0,0,0,0,0,4,0,4,0,1,435,1,4,0,2224
1,0,0,2,0,4,3,1,0,4,1,1652,1,4,4,8573
1,1,0,1,0,0,0,0,0,0,3,891,0,4,0,5569
0,0,0,1,0,0,4,1,4,4,2,99,1,1,4,8220
0,0,2,1,0,4,4,0,4,4,5,267,0,3,4,8589
2,1,1,2,0,0,0,0,0,0,4,486,0,8,0,7488
1,0,0,1,0,4,0,4,4,0,1,260,1,4,4,1345
1,1,1,2,0,0,0,0,0,0,3,641,0,5,0,3922
0,1,0,1,0,0,0,0,0,0,4,427,0,1,0,8605
2,1,0,0,0,0,0,0,0,0,1,972,0,7,0,4774
2,0,0,1,0,4,0,4,4,0,1,469,0,7,4,2313
0,1,0,1,0,0,0,0,0,0,6,3,0,1,0,182
2,0,0,4,0,4,2,4,4,0,1,352,0,7,4,1792
1,0,2,1,0,0,0,4,0,0,3,1439,0,6,0,8889
0,0,2,2,0,0,4,0,4,4,0,65,0,3,4,2196
1,0,0,1,0,0,0,4,4,4,1,931,1,4,4,4886
0,0,0,1,0,3,4,0,4,4,5,267,1,1,4,8842
1,0,1,1,0,4,4,0,0,0,1,1756,1,5,0,9066
1,1,2,1,0,0,0,0,0,0,3,557,0,6,0,3404
1,1,1,1,0,0,0,0,0,0,3,1358,0,5,0,8332
1,0,0,1,0,4,4,4,0,0,4,308,0,4,4,4965
1,0,2,0,0,0,0,0,0,0,3,427,0,6,0,5601
1,0,0,1,0,4,4,4,2,0,1,319,0,4,4,1608
